name,address
HUNTINGTON TOWERS ,"571 W HUNTINGTON COMMONS RD, MOUNT PROSPECT, IL 60056"
T M Wallick Residences ,"2401 North Gail Avenue, PEORIA, IL 61604"
T M Wallick Residences ,"2401 North Gail Avenue, PEORIA, IL 61604"
T M Wallick Residences ,"2401 North Gail Avenue, PEORIA, IL 61604"
T M Wallick Residences ,"2401 North Gail Avenue, PEORIA, IL 61604"
HYDE PARK APARTMENTS ,"5330 S HARPER, CHICAGO, IL 60615"
HYDE PARK WEST APARTMENTS ,"5325 S COTTAGE GROVE AVE, CHICAGO, IL 60615"
LAWNDALE APARTMENTS ,"3505 W. 5th Ave., CHICAGO, IL 60624"
INDIAN TRAILS ,"603 Meadow BLVD, ADDISON, IL 60101"
INDIAN TRAILS ,"603 Meadow BLVD, ADDISON, IL 60101"
IKE SIMS VILLAGE ,"3333 W Maypole, CHICAGO, IL 60624"
I.C.A.R.E. ,"501 N Cass AVE, WESTMONT, IL 60559"
ILLINI TOWERS ,"940 CROSSTOWN AVE, SILVIS, IL 61282"
GROVE SENIOR LIVING ,"1122 Gilbert ST, DOWNERS GROVE, IL 60515"
GROVE SENIOR LIVING ,"1122 Gilbert ST, DOWNERS GROVE, IL 60515"
INDIAN HILL ,"201-11 W. 11th Street, PECATONICA, IL 61063"
ISLAND TERRACE APTS ,"6430 South Stony Island Avenue, CHICAGO, IL 60637"
JACKSON PARK TERRACE ,"6040 S Harper Ave, Chicago, IL 60637"
JACKSON PARK TERRACE ,"6040 S Harper Ave, Chicago, IL 60637"
Townhomes of Cedar Village ,"619 Garden Drive, BELVIDERE, IL 61008"
Jefferson Square Apartments ,"102 S. Calhoun Street, SULLIVAN, IL 61951"
JERSEYVILLE ILLINOIS ELDERLY HSNG ,"800 S Liberty, JERSEYVILLE, IL 62052"
Vienna Townhouse ,"800 Galeener Street, VIENNA, IL 62995"
KEDZIE APARTMENTS ,"1500 N KEDZIE ST, CHICAGO, IL 60651"
KANKAKEE KOMMONS ,"155 W. Mertens Avenue, KANKAKEE, IL 60901"
Kelly Stevens Apartments ,"300 W. Smith Street, GALATIA, IL 62935"
KEN ROCK ELDERLY APARTMENTS ,"1631 HAMILTON AVE, ROCKFORD, IL 61109"
KIMBARK RESIDENTIAL ,"6141 UNIVERSITY AVE, CHICAGO, IL 60637"
BUENA VISTA TOWERS ,"222 LOCUST ST, ELGIN, IL 60123"
KORAM SENIOR HOUSING ,"4444 N. HARDING AVE, CHICAGO, IL 60625"
KILKER APARTMENTS ,"668 MARCLARE ST, DIXON, IL 61021"
LAFAYETTE PLAZA HOUSING COOPERATIVE ,"50 W 71st ST, CHICAGO, IL 60621"
LAFAYETTE PLAZA HOUSING COOPERATIVE ,"50 W 71st ST, CHICAGO, IL 60621"
LAFAYETTE TERRACE APARTMENTS ,"6950 S. Vincennes Avenue, CHICAGO, IL 60621"
Lake Pointe Apartments ,"1706 Ford Avenue, EFFINGHAM, IL 62401"
LAKE VILLAGE EAST APARTMENTS ,"4700 S LAKE PARK AVE, CHICAGO, IL 60615"
LAKE VISTA APARTMENTS ,"1500 S INDIANA ST, CHICAGO, IL 60605"
LAKESIDE TOWER APARTMENTS ,"200 Julian St., Waukegan, IL 60085"
LAKEWOOD VILLAGE ,"4113 Beech Street, ISLAND LAKE, IL 60042"
Landmark Apartments ,"706 N Shipman, PEORIA, IL 61605"
LIBERTY LAKE APARTMENTS ,"201 S BUESCHING RD, LAKE ZURICH, IL 60047"
Lilac Ledge Apartments ,"542 Washington Street, WAUKEGAN, IL 60085"
URBAN FAMILY RESIDENCES ,"2825 W. ANN APT. 41, PEORIA, IL 61605"
LINCOLN TOWERS ,"320 N. Harlem Avenue, FREEPORT, IL 61032"
LINCOLN/DOUGLAS CARDINAL APARTMENTS ,"101 N. Fourth Street, QUINCY, IL 62301"
LINDEN HOUSE APARTMENTS ,"1020 Des Plaines AVE, FOREST PARK, IL 60130"
Linden Place Apartments ,"700 E Golf Rd, Arlington Heights, IL 60005"
Little Egypt Hsg. Dev. Corp. ,"310 18th St, CAIRO, IL 62914"
"JACKSONVILLE AFFORDABLE HOUSING, LP ","200 Labor DR, JACKSONVILLE, IL 62650"
LABORER'S HOME III ,"130 N MAIN ST, EAST PEORIA, IL 61611"
"1335 S. DIAMOND, LP ","1335 SOUTH DIAMOND ST, JACKSONVILLE, IL 62650"
LAFAYETTE SQUARE APARTMENTS ,"100 W JEFFERSON ST W, MACOMB, IL 61455"
LAHARPE FMHA APARTMENTS ,"701 E 1st Ave, La Harpe, IL 61450"
LAKE GROVE VILLAGE ,"3500 S Lake Park AVE, CHICAGO, IL 60653"
LAKE MANOR APARTMENTS ,"200 N LAKE ST, MUNDELEIN, IL 60060"
LAKE PARK MANOR ,"3601 S LAKE PARK AVE, CHICAGO, IL 60653"
LAKE SHORE PLAZA ,"445 E Ohio St, CHICAGO, IL 60611"
LAKEVIEW TOWERS ,"4550 N CLARENDON, CHICAGO, IL 60640"
"LAMBS RESIDENCE NO. 2, INC. ","14245 W. Rockland Rd., Libertyville, IL 60048"
LANGMAN APTS. ,"2301 E 1ST ST, MILAN, IL 61264"
BUFORD WALKER SENIOR HOUSING ,"17725 ARCADIA ST, LANSING, IL 60438"
LAS MORADAS APARTMENTS ,"1307 N CALIFORNIA AVE, CHICAGO, IL 60622"
LASALLE MANOR ,"1135 10th ST, LA SALLE, IL 61301"
LAWNDALE TERRACE/PLAZA COURTS ,"3400 W. DOUGLAS BLVD, CHICAGO, IL 60612"
LAWNDALE TERRACE/PLAZA COURTS ,"3400 W. DOUGLAS BLVD, CHICAGO, IL 60612"
LAWRENCE MANOR ,"21425 SOUTHWICK DR, MATTESON, IL 60443"
SEVENTY THIRD AND DOBSON HOUSING CORPORATION ,"1034-40 E 73 RD ST, CHICAGO, IL 60619"
LEISURE ACRES PHASE II ,"200 CARLSON AVE, WASHINGTON, IL 61571"
Leonard Estates ,"501 College Court, LINCOLN, IL 62656"
SPOON RIVER TOWER ,"401 N. Illinois Street, LEWISTOWN, IL 61542"
LEXINGTON HILLS I ,"3441-43 W OAKCREST DR, PEORIA, IL 61604"
Liberty Commons ,"4835 S. King Drive, CHICAGO, IL 60615"
LIBERTY TOWERS ,"120 E.Cook Rd., LIBERTYVILLE, IL 60048"
GEORGETOWN MANOR ,"400 W. Huffman Street, GEORGETOWN, IL 61870"
LINCOLN SQUARE APARTMENTS ,"1700 N SCHOOL ST, NORMAL, IL 61761"
LINCOLN TOWERS ,"202 S Roosevelt ST, BLOOMINGTON, IL 61701"
"LINCOLN, PERRY, MOLLECK APARTMENTS ","3506 N MOLLECK DR, PEORIA, IL 61604"
Little City for Community Development ,"12 S Cedar ST, PALATINE, IL 60067"
LITTLE EGYPT APARTMENTS ,"310 18th St, CAIRO, IL 62914"
Humboldt Park Elderly/Plaza Taino ,"1111 N Francisco Ave., CHICAGO, IL 60622"
LOGAN & KEDZIE APTS ,"3142-50 W LOGAN BLVD, CHICAGO, IL 60647"
LOGAN VISTAS ,"2600 N KEDZIE BLVD, CHICAGO, IL 60647"
LOMA LINDA ,"1801 10TH AVENUE CT A, SILVIS, IL 61282"
LONG GROVE HOUSE ,"2001 S Michigan AVE, CHICAGO, IL 60616"
LORINGTON APTS ,"2630-44 N SPAULDING AVE, CHICAGO, IL 60647"
LUTHER CENTER ,"111 W. State Street, ROCKFORD, IL 61101"
KING DRIVE APTS ,"4747 S KING DR, CHICAGO, IL 60615"
THI-7 ,"1541 - 43 E. Marquette, CHICAGO, IL 60637"
Marshall Mill Run Apartments ,"B R.R.#1, MARTINSVILLE, IL 62441"
MARY ALLEN WEST TOWER APARTMENTS ,"121 W Simmons Street, GALESBURG, IL 61401"
Genesis Group 5800 Inc ,"5800 S MICHIGAN AVE, CHICAGO, IL 60637"
MORNINGSIDE NORTH ,"170 W Oak ST, CHICAGO, IL 60610"
CLIFTON MAGNOLIA APARTMENTS ,"4416 N Clifton Ave, Chicago, IL 60640"
CLIFTON MAGNOLIA APARTMENTS ,"4416 N Clifton Ave, Chicago, IL 60640"
MANCHESTER KNOLLS COOP ,"1700-02 BARRETT CT, NORTH CHICAGO, IL 60064"
Maple Lawn Apartments ,"700 N. Main Street, EUREKA, IL 61530"
MAPLE LEAF COURT ,"204 S A St, La Harpe, IL 61450"
Maple Ridge Apartments ,"3700 5th Street, ROCK ISLAND, IL 61201"
Maplewood Apartments ,"606-08 Maple Street, BUNKER HILL, IL 62014"
MAPLETREE APARTMENTS ,"1959-65 Sheila Street, WOODSTOCK, IL 60098"
MARIAN PARK ,"2126 W ROOSEVELT RD, WHEATON, IL 60187"
MARIAN PARK ,"2126 W ROOSEVELT RD, WHEATON, IL 60187"
MARIAN HEIGHTS APTS ,"20 Marion Heights Drive, ALTON, IL 62002"
Market Square ,"627 HIGH ST, MOUND CITY, IL 62963"
FATHER MARTIN FARRELL HOUSE ,"1415 E 65TH ST, CHICAGO, IL 60637"
"MARTIN LUTHER KING, JR. PLAZA APTS. ","3220 W Madison St, Chicago, IL 60624"
"NAPERVILLE ELDERLY HOMES, INC. ","310 W Martin AVE, NAPERVILLE, IL 60540"
Magnolia Properties ,"201 N. Grant Street, MARTINSVILLE, IL 62442"
MARYCREST VILLAGE ,"2115 MARMION AVE, JOLIET, IL 60436"
SAINT ANDREWS MANOR ,"651 E. 151ST Place, PHOENIX, IL 60426"
Mattoon Towers ,"90 PRAIRIE AVE, MATTOON, IL 61938"
MAY BUILDING ,"1701 BRYANT, EDWARDSVILLE, IL 62025"
MAYSLAKE CENTER II ,"1801 35TH ST, OAK BROOK, IL 60523"
MAYSLAKE VILLAS ,"1801 35TH ST, OAK BROOK, IL 60521"
MAYWOOD PHOENIX HOME ,"401 GREEN STREET, MAYWOOD, IL 60153"
"MCRC HOUSING, INC. ","7 POLLOCK DR, MACOMB, IL 61455"
MCRC REHAB INC. ,"900 S. DEER RD., MACOMB, IL 61455"
MEADOW VILLAGE ,"601 N. State Street, GIBSON CITY, IL 60936"
MEDS APARTMENTS ,"60 E 36TH PL, CHICAGO, IL 60653"
MICHIGAN TOWERS ,"3812 S MICHIGAN AVE, CHICAGO, IL 60653"
MIDWAY PLAISANCE SENIOR APARTMENTS ,"731 E. 60th Street, CHICAGO, IL 60637"
MILAN MANOR ,"2000 W 4th ST, MILAN, IL 61264"
Milestone Developments for the Disabled ,"4069 APPLEWOOD AVE, LOVES PARK, IL 61111"
MILESTONE GROUP HOME ,"3310 SEARLES AVE, ROCKFORD, IL 61103"
"MILESTONE,INC. ELMWOOD EAST & STRAT ","2642 ELMWOOD RD, ROCKFORD, IL 61103"
MILL STREET APARTMENTS ,"703-A3 S RAWLINGS ST, CARBONDALE, IL 62901"
MILLER EAST APARTMENTS ,"301-04 E Miller DR, JERSEYVILLE, IL 62052"
MOO GOONG TERRACE ,"4848 N KEDZIE, CHICAGO, IL 60625"
MORNINGSIDE SOUTH/JENKINS HALL ,"171 W OAK ST, CHICAGO, IL 60610"
MORTON GROVE HOUSING FOR THE ELDERL ,"9016 WAUKEGAN RD, MORTON GROVE, IL 60053"
MT. VERNON ELDERLY ,"4217 ROSE LANE, MOUNT VERNON, IL 62864"
NEW VISTA II ,"6915 S Crandon, CHICAGO, IL 60649"
NEAR NORTH VILLAGE ,"401 E. Jefferson Street, SPRINGFIELD, IL 62701"
NEW PARKSIDE APARTMENTS ,"2510 PARKVIEW DR, GRANITE CITY, IL 62040"
NEW PISGAH HAVEN HOMES ,"8005 South Racine St, CHICAGO, IL 60620"
NORTH RIDGE VILLAGE APARTMENTS ,"601 N RIDGE AVE, TAYLORVILLE, IL 62568"
NORTH WASHINGTON PARK ESTATES ,"4756-58 S VINCENNES AVE, CHICAGO, IL 60615"
NORTH WASHINGTON PARK MANOR ,"550 E. 50th Place, CHICAGO, IL 60615"
NORTH PARK TOWER COOPERATIVE ,"300 W NORTH AVE, CHICAGO, IL 60610"
Northeastwood Shores ,"850 W Eastwood AVE, CHICAGO, IL 60640"
NORTHPOINT ,"7717 No. Paulina, CHICAGO, IL 60626"
NORTHTOWN EAST APARTMENTS ,"85-A SUPPIGER LN, HIGHLAND, IL 62249"
NORTHWEST CHICAGO GROUP HOMES/aka/Hutchinson House,"3348 W HUTCHINSON, CHICAGO, IL 60618"
NORTHWOOD APARTMENTS ,"323 BIG ARCH RD, GODFREY, IL 62035"
O'Fallon Apts. ,"750 WEBER RD, O'FALLON, IL 62269"
OAK WOODS (IHDA) ,"740 W JOAN CT, PEORIA, IL 61614"
OAKRIDGE VILLAGE ,"299 Oak Ridge Ct., ANTIOCH, IL 60002"
ODD FELLOW HERITAGE APARTMENTS ,"410 Main St, BUFFALO, IL 62515"
Our Savior's Senior Housing ,"14600 Indiana Avenue, DOLTON, IL 60419"
OAK TREE TOWERS ,"1120 WARREN AVE, DOWNERS GROVE, IL 60515"
Oak Tree Village ,"1471 Foster, EVANSTON, IL 60201"
OGDEN MANOR ,"395 W Odgen AVE, NAPERVILLE, IL 60540"
NORTHWEST TOWER ,"1170 W ERIE, CHICAGO, IL 60622"
OLYMPIC VILLAGE ,"31 Olympic Vlg, CHICAGO HEIGHTS, IL 60411"
OPPORTUNITY HOUSE RESIDENCES ,"350 North Maple, SYCAMORE, IL 60178"
ORLANDO NORTHBROOK ESTATES ,"710-1 W ORLANDO ST, NORMAL, IL 61761"
OVER THE RAINBOW UNIT I ,"754 W Belden, CHICAGO, IL 60614"
OXFORD HOUSE ,"2700 N. Monroe Street, DECATUR, IL 62526"
PALMER SQUARE APARTMENTS ,"2118-1/2 North Kedzie Avenue, CHICAGO, IL 60647"
"PARK LAWN HOMES, INC. ","12615 S. Kostner Avenue, ALSIP, IL 60803"
PARK PLACE WEST ,"1101 W Main, ROBINSON, IL 62454"
BRONZEVILLE SENIOR APARTMENTS ,"400 East 41st Street, CHICAGO, IL 60653"
Pearl Street Apartments ,"101 E. Pearl Street, MARTINSVILLE, IL 62442"
PEBBLESHIRE APARTMENTS II ,"840-50 Cherry Valley DR, VERNON HILLS, IL 60061"
EMERALD POINT APARTMENTS ,"695 Westmoreland Dr., VERNON HILLS, IL 60061"
"Dogwood Properties, L.P. ","1625 FEDERAL, PERRY, IL 62362"
PHOENIX TOWERS (IHDA) ,"202 W LOCUST ST, BLOOMINGTON, IL 61701"
THE PINES OF EDGEWATER II ,"5439 N KENMORE AVE, CHICAGO, IL 60640"
CAPITOL PLAZA ,"1210 E. Washington Street, SPRINGFIELD, IL 62703"
PRAIRIE HORIZONS APARTMENTS ,"1510 South Locust Street, PONTIAC, IL 61764"
PALATINE SENIOR RESIDENCES ,"450 East Baldwin Road, PALATINE, IL 60067"
PARADISE HAVEN HOMES ,"7111 S. Wentworth Avenue, CHICAGO, IL 60621"
PARC DEVELOPMENTAL HOMES ,"1913 Townline Rd., PEORIA, IL 61612"
PARK GLEN ,"630 N WEBSTER ST, TAYLORVILLE, IL 62568"
PARK SHORE EAST COOPERATIVE ,"6200-10 S Harper ST, CHICAGO, IL 60637"
PARK TOWER APTS ,"540 Clifford Ave., LOVES PARK, IL 61111"
PARK TOWERS ,"405 WILLIAMS ST, SPRINGFIELD, IL 62704"
6250 S. HARPER/PARKSHORE EAST ELDERLY ,"6250 S Harper Avenue, CHICAGO, IL 60637"
SYCAMORE AKA PARKSIDE APARTMENTS ,"RR 1, SAINT PETER, IL 62880"
PARKVIEW DWELLINGS ,"644 E. Pells Street, Paxton, IL 60957"
PARKVIEW TOWERS/AKA/BAPTIST TOWER ,"5110 S KING DR, CHICAGO, IL 60615"
Paul G. Stewart III Tower ,"401 E. Bowen, CHICAGO, IL 60653"
CHARLES A. BECKETT APTS. ,"400 E. 41st, CHICAGO, IL 60653"
PELLA HOUSE ,"21136 Keeler Avenue, MATTESON, IL 60443"
Penn House ,"157 W DIVISION, CHICAGO, IL 60610"
FIVE STAR APARTMENTS ,"126 N HICKORY ST, DU QUOIN, IL 62832"
Transforming Housing IV ,"6828 S PERRY AVE, CHICAGO, IL 60619"
PETERSON PLAZA ,"5969 N RAVENSWOOD AVE, CHICAGO, IL 60611"
POPLAR PROPERTIES ,"ILLINOIS ST, ASSUMPTION, IL 62510"
PIERSON HILLS I ,"1720 GREAT OAK RD, PEORIA, IL 61604"
PIERSON HILLS II ,"1720 GREAT OAK RD, PEORIA, IL 61604"
PINCKNEYVILLE GARDENS ,"102 E RANDOLPH ST, PINCKNEYVILLE, IL 62274"
PINE GROVE APARTMENTS ,"3639 N PINE GROVE ST, CHICAGO, IL 60613"
PINES OF EDGEWATER ,"5439 N Kenmore, CHICAGO, IL 60640"
PIONEER VILLAGE ,"340 E 38th ST, CHICAGO, IL 60653"
PLAZA COMMONS ,"715 W ELM ST, HOOPESTON, IL 60942"
PLAZA VERDE APARTMENTS ,"1200 W 4th St, RR5, CENTRALIA, IL 62801"
PONTIAC TOWERS ,"1011 WEST WASHINGTON STREET, PONTIAC, IL 61764"
WHISPERING HILLS ,"TAYLOR DR, PORT BYRON, IL 61275"
PRAIRIE HAVEN APARTMENTS ,"601 W. Monroe Street, METAMORA, IL 61548"
PRAIRIE HOMES ,"106 S Hartle AVE, URBANA, IL 61802"
PRAIRIELAND TOWNHOUSES ,"301 E. Huston Street, GALESBURG, IL 61401"
Williams Reserve ,"1245 PRAIRIE BROOK DR, PALATINE, IL 60067"
PRETE HOUSE APARTMENTS ,"5801 N PULASKI AVE, CHICAGO, IL 60646"
Prophet Manor Apartments ,"411 W Second ST, PROPHETSTOWN, IL 61277"
PROSPECT HOMES ,"8842 PROSPECT AVE, NILES, IL 60714"
FRANCES MANOR ,"1270 E Golf Rd, Des Plaines, IL 60016"
PULLMAN WHEELWORKS ,"901 East 104th ST, CHICAGO, IL 60628"
PULLMAN WHEELWORKS ,"901 East 104th ST, CHICAGO, IL 60628"
River Run Apartments ,"401-1-5 RIVER RUN DR, MACOMB, IL 61455"
RIVER WOODS ,"300 E RIVER ST, KANKAKEE, IL 60901"
ROCHELLE SENIOR HOUSING ,"615 North Lincoln Highway, ROCHELLE, IL 61068"
Rome Meadows ,"ROME MEADOWS, DIX, IL 62830"
Racine Terrace ,"4409 N Racine Ave # 11, Chicago, IL 60640"
Rainbow Ridge III ,"605 N. Main Street, STOCKTON, IL 61085"
OVER THE RAINBOW UNIT II ,"2040 BROWN AVE, EVANSTON, IL 60201"
RAND GROVE VILLAGE ,"761-773 E Rand Grove LN, PALATINE, IL 60074"
RAVINIA HOUSING ,"755 PLEASANT AVE, HIGHLAND PARK, IL 60035"
RENAISSANCE CENTER APARTMENTS ,"300 N. Indiana Avenue, KANKAKEE, IL 60901"
RICHARD COFIELD APTS - SALINE COUNTY HOUSING AUTHO,"810 E WALNUT ST, CARRIER MILLS, IL 62917"
CEDAR RIDGE APARTMENTS ,"950 CEDAR RIDGE LN, RICHTON PARK, IL 60471"
RIDGELAND/YATES ,"6850 South Ridgeland, CHICAGO, IL 60649"
RIDGELAND/YATES ,"6850 South Ridgeland, CHICAGO, IL 60649"
RIDGEWOOD TOWERS ,"545 42ND AVE, EAST MOLINE, IL 61244"
Lincoln Park Plaza ,"600 W DIVERSEY PKY, CHICAGO, IL 60614"
EVERGREEN TERRACE I ,"350 N BROADWAY (WELCOME CENTER), JOLIET, IL 60435"
RIVERAIN POINT APARTMENTS ,"200 N ISLAND AVE, BATAVIA, IL 60510"
ROBINEAU GROUP LIVING FACILITY ,"7550 N KOSTNER AVE, SKOKIE, IL 60076"
ROOSEVELT INDEPENDENCE ,"1301 W Independence Blvd, CHICAGO, IL 60623"
ROOSEVELT-HALSTED I aka BJ Wright Court Apts. ,"1330-34 S Morgan, CHICAGO, IL 60608"
ROSE HAVEN MANOR ,"10220 S MICHIGAN AVE, CHICAGO, IL 60628"
ROSELAND MANOR ,"11717 S STATE ST, CHICAGO, IL 60628"
ROSEWOOD APARTMENTS ,"318 W FOREST AVE, ROUND LAKE, IL 60073"
ROUND BARN MANOR ,"2000 W John ST, CHAMPAIGN, IL 61821"
RYAN FARRELLY APARTMENTS ,"435 S HUMPHREY AVE, OAK PARK, IL 60302"
Sandburg Village Apartments ,"666 HOME BLVD, GALESBURG, IL 61401"
SANGAMON TOWERS ,"424 N 4TH ST, SPRINGFIELD, IL 62702"
Shawnee Village ,"1412 SHAWNEED DRIVE, MARION, IL 62959"
Sidney L. Port Center ,"1760-B W. Algonquin RD, PALATINE, IL 60067"
SKYLINE TOWERS ,"3113 Washington Ave., ALTON, IL 62002"
ST. CLAIR VILLAGE ,"409 CARLYLE EAST, BELLEVILLE, IL 62221"
SUNRISE APARTMENTS ,"1817 S.9TH ST, MATTOON, IL 61938"
SAGE CREST APARTMENTS ,"827 N. Lake Street, AURORA, IL 60506"
SALEM VILLAGE III ,"1315 ROWELL AVE, JOLIET, IL 60433"
SANDERS APTS. ,"4201 22ND AVE, MOLINE, IL 61265"
SANDWICH MANOR ,"216 E HALL ST, SANDWICH, IL 60548"
SCOTLAND YARDS I ,"4215 N BROADWAY, CHICAGO, IL 60613"
SCOTLAND YARDS I ,"4215 N BROADWAY, CHICAGO, IL 60613"
SCOTLAND YARD II ,"4247 N BROADWAY, CHICAGO, IL 60613"
SCOTLAND YARD II ,"4247 N BROADWAY, CHICAGO, IL 60613"
ASPEN COURTS/AKA/SCOTTSWOOD MANOR ,"1103 Lierman Drive, URBANA, IL 61801"
SENATE APTS ,"5801-G N Pulaski RD, CHICAGO, IL 60646"
Sequoya Apartments ,"15-A Sequoya Street, SHABBONA, IL 60550"
STREATOR UNLIMITED DEVELOPMENT CORPORATION ,"315 S STERLING ST, STREATOR, IL 61364"
SHADLEY APARTMENTS ,"1151 NETTIE ST, BELVIDERE, IL 61008"
SHEFFIELD MEADOW APTS ,"1800 MAPLE AVE, BELVIDERE, IL 61008"
SHERIDAN & AINSLIE APARTMENTS ,"4910 N SHERIDAN RD, CHICAGO, IL 60640"
SHERIDAN APARTMENTS ,"506 SHERIDAN ST, DANVILLE, IL 61832"
SHERIDAN GUNNISON APARTMENTS ,"4827 N SHERIDAN RD, CHICAGO, IL 60640"
SHERWAY TOWER APARTMENTS ,"4225 NORTH SHERIDAN RD, CHICAGO, IL 60613"
FOXVIEW I APTS. ,"1 MIDDLESEX DR, CARPENTERSVILLE, IL 60110"
FOXVIEW II APTS. ,"3 Oxford Rd., CARPENTERSVILLE, IL 60110"
SHIPMAN APARTMENTS ,"111 Rita St, SHIPMAN, IL 62685"
NORTH SHORE HOMES ,"8167 LINCOLN ST, SKOKIE, IL 60077"
SHORE LINE PLACE ,"324 LINDEN AVE, WILMETTE, IL 60091"
SHOREWOOD TOWERS ,"1074 MICHAEL DR, GLENDALE HEIGHTS, IL 60139"
SILENT COOPERATIVE APARTMENTS ,"2500 West Belmont Avenue, CHICAGO, IL 60618"
SKYRISE APTS ,"837 N MAIN ST, ROCKFORD, IL 61103"
SLATE CREEK APARTMENTS ,"2301 S VETERANS DR, EFFINGHAM, IL 62401"
SOUTH APTS ,"6853-55 S EAST END, CHICAGO, IL 60649"
South Chicago YMCA Elderly Housing ,"3039 E. 91ST Street, CHICAGO, IL 60617"
CAMBRIDGE MANOR ,"2631 S. Indiana AVE, CHICAGO, IL 60616"
SOUTH OF THE YARDS ,"1110 W 50th ST, CHICAGO, IL 60609"
Southeast Englewood ,"7405 S Vincennes AVE, CHICAGO, IL 60621"
SOUTHERN HILLS/ORLANDO APARTMENTS ,"3077 SOUTHERN HILLS DR, DECATUR, IL 62526"
CEDARS OF LEBANON ,"600 S HORNER ST, LEBANON, IL 62254"
SOUTHSIDE MANOR ,"915 S HELEN ST, PEORIA, IL 61605"
Spoon River Apartments ,"1084 Lawrence Avenue, GALESBURG, IL 61402"
SPRING CREEK TOWERS ,"2727 N MONROE ST, DECATUR, IL 62526"
Spring Grove Apartments ,"4554 S DREXEL, CHICAGO, IL 60653"
SPRINGFIELD CMI HOUSING ,"2101 E WATCH AVE, SPRINGFIELD, IL 62702"
St.Luke's AME Church Rehab ,"414 N 14th ST, EAST ST LOUIS, IL 62201"
ST MARK ELDERLY HSG. ,"840 E 76TH ST, CHICAGO, IL 60619"
WEST BYRON PLACE ,"2815 W Byron ST, CHICAGO, IL 60618"
Jasper County Housing Authority ,"109 N. Washington Street, SAINT MARIE, IL 62459"
ST. SHARBEL VILLAGE ,"2914 W SCENIC DR, PEORIA, IL 61615"
Oakley Square Apartments ,"2333 W JACKSON BLVD, CHICAGO, IL 60612"
STATE STREET APARTMENTS ,"230 W 2ND Street, FLORA, IL 62839"
STEELE STREET APARTMENTS ,"980 Steele Street, LOUISVILLE, IL 62858"
STEPPING STONES ,"2871 City View Dr., ROCKFORD, IL 61103"
STERLING APARTMENTS ,"211 Country Lane, MOUNT STERLING, IL 62353"
STERLING TOWER APARTMENTS ,"2403 E. 19th St., STERLING, IL 61081"
STEVEN'S BUILDING ,"118 HALLER ST, WOOD RIVER, IL 62095"
STONE TERRACE APARTMENTS ,"8415 S VINCENNES AVE, CHICAGO, IL 60620"
STOREY MANOR ,"40B Manor Drive, COTTAGE HILLS, IL 62018"
SUNNYCREST MAN0R ,"1805 S Cottage Grove, URBANA, IL 61801"
SUNNYSIDE APTS ,"840 W SUNNYSIDE AVE, CHICAGO, IL 60640"
SUNRISE COURTS APARTMENTS ,"439 LAWRENCE AVE, ROSELLE, IL 60172"
SUNSET HILL ,"1825-31 Vienna CT, PEKIN, IL 61554"
SUNSHINE VILLAGE ,"RR 1 BOX 19A, TOULON, IL 61483"
SWARTZBERG HOUSE ,"3101 W TOUHY AVE, CHICAGO, IL 60645"
T.E.BROWN APTS ,"3601 S WELLS AVE, CHICAGO, IL 60609"
T.K. LAWLESS GARDENS II ,"3510 S RHODES AVE, CHICAGO, IL 60653"
T.K. LAWLESS GARDENS I ,"3550 S RHODES AVE, CHICAGO, IL 60653"
TALL OAK VILLAGE ,"2324 Washington RD, WASHINGTON, IL 61571"
Buena Vista Apartments ,"1287 FLEETWOOD DR, ELGIN, IL 60123"
THE MOORINGS ,"571 Plum Grove RD, ROSELLE, IL 60172"
THE OAKS DEARBORN PARK ELDERLY ,"820 S PARK TER, CHICAGO, IL 60605"
THE PARKWAYS ,"6711 Ridgeland, CHICAGO, IL 60649"
The Terrace ,"2321 HALSTED RD, ROCKFORD, IL 61103"
THE VILLAGER/BRIARWOOD ,"77 Williams, CRYSTAL LAKE, IL 60014"
Township Village Apts. ,"617 Valley DR, EAST ALTON, IL 62024"
TRINITY HOUSING ,"32150 W RIVER RD, WILMINGTON, IL 60481"
TABOR LUTHERAN SENIOR HOUSING ,"7429 S KINGSTON ST, CHICAGO, IL 60649"
TANNER COURT ,"W TANNER ST, WAVERLY, IL 62692"
THE CENTER APARTMENTS. ,"7521 N HOYNE, CHICAGO, IL 60620"
THE DOWNTOWNER ,"109 W MARKET, BLOOMINGTON, IL 61701"
THE FIELDS ,"700 S LEWIS LN, CARBONDALE, IL 62901"
THE HEARTLAND ,"697 N HIGHTOWER AVE, PEORIA, IL 61605"
THE OAKS ,"114 S Humphrey, OAK PARK, IL 60302"
The Tower ,"247 Caterpillar Dr., JOLIET, IL 60436"
THE WOODS ,"3010 E Mound RD, DECATUR, IL 62522"
JACQUELINE TERRACE ,"719 W ALDINE ST, CHICAGO, IL 60657"
CORNELL APARTMENTS ,"6757 S CORNELL ST, CHICAGO, IL 60649"
DORCHESTER APARTMENTS ,"1410 E 62ND ST, CHICAGO, IL 60637"
CALUMET APARTMENTS ,"3638-52 S. Calumet, CHICAGO, IL 60653"
THORNDALE MANOR ,"1020 W THORNDALE AVE, CHICAGO, IL 60660"
THORNWOOD APARTMENTS ,"19440 GLENWOOD RD, CHICAGO HEIGHTS, IL 60411"
THORNWOOD HOUSE ,"1 THORNWOOD MALL, UNIVERSITY PARK, IL 60466"
